Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.2177,3.0523,8.3871,2.8569,2.9592,-9.9093,-0.0015,5.8778,0.954721046624065,0.9699633161405846
