Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.9843,1.8176,8.9467,8.0862,4.4273,-11.9351,-4.7798,7.8708,0.890572343581188,0.795992662410266
