Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
34.5194354807043,-0.11539691848016455,0.0499946141129934,0.037821685361464755,2.3556549775186526,-14.38520026733072,3.1186409766700907,-0.0071739266361865485,-1.3818126541637517,0.2568680735324444,-0.01634491508996749,-0.6832009286748392,0.007772801694495566,-0.4970920290287622,0.9963323005881329
