Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
54.90263577947428,0.0746573894419012,0.034730548107688226,0.6811673864633543,4.554402784592931,-43.222017505253206,3.7089083044323345,-0.011986874124270838,-2.276713700035936,0.8328128663833947,-0.039696407870228684,-0.589597509898331,0.027145140536056014,-0.7978014952402753,0.9506150394419425
