Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.7252764666229787,1.571138122515595,9.04216996239349,11.519862276352804,4.33805361087121,8.17859867572893,-5.497386163630048,0,0.9359315795008908
1.7252764666229787,1.571138122515595,9.04216996239349,11.519862276352805,4.33805361087121,8.17859867572893,-5.497386163630048,0,0.9359315795008908
6.228604611223757,-4.681307649075798,12.064623259741687,38.86500679717357,11.87062576095024,15.313567334635884,-19.814449761738597,0,0.9961061387439768
