Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
8.176636084109173,-14.835448907934747,41.24184901024678,12.68010134116027,-2.303579084880436,32.27696923328135,11.732244317641001,0,0.9732470807619694
