Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
29.190439432099318,-0.11360718749087433,0.025027895900068077,0.031286839248092224,2.033121835077469,-13.623089516644551,2.8723855113113412,-0.003420514341151322,-1.1601755598827794,0.22018252751791006,-0.010756611335560412,-0.6000645416073213,0.009057322697004804,-0.5049406604436476,0.9568154129251503
