Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.2176,2.9537,8.5913,2.811,3.2034,-10.4374,-0.4874,6.1228,0.9680129039025309,0.7203815795327997
