Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.1912362460617048,4.024424922485711,8.018506124635287,2.4874778324681226,3.9747826310522347,4.812884189025109,-2.709271159016952,0,0.9507023729807096
