Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,log_T0/T,training_adj_r2
10.202390174355747,-0.7149201638437594,-0.2558144387174748,-0.30154071327421994,5.175797024749253,10.922177651597226,0.9685998493132436
10.202390174355749,-0.7149201638437594,-0.2558144387174748,-0.30154071327421994,5.175797024749253,10.922177651597224,0.9685998493132436
