Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
36.1358,-0.1593,0.0432,0.1711,2.367,-20.0413,4.35,-0.0113,-1.798,0.6707,-0.0153,-0.9372,0.0239,-0.7019,0.9753722652466852,0.9385512747770929
