Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
4.551909606904418,-9.901377526538038,23.36899463829355,21.844612119021857,10.77017715146364,13.699929505593722,-13.699252770985067,0,0.9332988410451915
