Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.3735758402276257,2.4393347800445775,9.088837100015372,2.6937477644313383,2.980350954228316,6.190362056700498,-0.09154566608484016,0,0.9814782463434253
