Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.5049,0.2885,11.4891,8.0283,6.2831,-15.2553,-7.8447,9.4072,0.9981197648901731,0.9863855233631557
