Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.8614,-7.215,19.0137,21.8738,11.0417,-24.6671,-14.7219,14.3201,0.7334916352746821,0.6215708453459241
