Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
7.4559,-8.5369,36.9639,14.1815,-9.4273,-20.9897,32.0239,38.3389,0.9728163052038616,0.0
