features,VIF Factor
CRIM,1.6255821980609866
ZN,2.822753331130527
INDUS,3.228124677759911
CHAS,1.2263446944743819
NOX,4.628974397528441
RM,1.7094049664840067
AGE,4.562440230280878
DIS,5.189822594743567
RAD,13.13812299790193
TAX,12.800815294074399
PTRATIO,1.9946363284916913
B,1.6763585608366451
LSTAT,3.4517127589558845
