Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source
CCC,1189,±0.7,26,±1,0.8,8,91.2,0.5,Ar,680,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1173,±0.7,22.4,±1,0.8,8,91.2,0.5,Ar,960,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1160,±0.7,23.3,±1,0.8,8,91.2,0.5,Ar,1010,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1155,±0.7,26.1,±1,0.8,8,91.2,0.5,Ar,990,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1123,±0.7,28.8,±1,0.8,8,91.2,0.5,Ar,1340,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1114,±0.7,29.5,±1,0.8,8,91.2,0.5,Ar,1430,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1113,±0.7,23.1,±1,0.8,8,91.2,0.5,Ar,1720,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1062,±0.7,22.7,±1,0.8,8,91.2,0.5,Ar,2670,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1053,±0.7,21.1,±1,0.8,8,91.2,0.5,Ar,2990,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1052,±0.7,25.5,±1,0.8,8,91.2,0.5,Ar,2650,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1009,±0.7,22.5,±1,0.8,8,91.2,0.5,Ar,4470,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1005,±0.7,21.9,±1,0.8,8,91.2,0.5,Ar,4290,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,1004,±0.7,22,±1,0.8,8,91.2,0.5,Ar,4510,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
CCC,975,±0.7,21.4,±1,0.8,8,91.2,0.5,Ar,5540,Species,OH,±1,306.7,5,Stanford,Lam_2013_thesis / propane_const_V
