Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
0.7649537290782423,8.095600861265497,2.250744874779611,4.306516083035154,3.191793799828125,2.3496494284413494,-0.3059829345306895,0,0.9566389877772912
