Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
3.1008400824664157,-1.3106159990186808,13.246869754092538,9.846527520523281,9.177458516606524,9.326439044096709,-9.985366124465584,0,0.5266731104048477
