,y_predicted,y_actual,Relative Error
50,7.205876274743764,7.282761179605593,0.010557109174077494
53,7.1636592891678905,7.16703787691222,0.00047140643071149897
142,7.191749478571728,7.088408778675395,0.01457882906065193
148,6.570993773142012,6.419994928147142,0.02352008789490577
116,6.040460222465472,6.186208623900494,0.023560214389136615
35,5.221992606004013,5.176149732573829,0.008856558600245378
40,5.6763058328049745,5.717027701406222,0.007122909093344254
136,6.9815406058043425,7.1929342212158,0.029389065562137984
47,7.203819072770307,7.112327444710911,0.012863809880889816
117,5.409776260775057,5.3230099791384085,0.016300229001391477
74,5.39392698792116,5.3471075307174685,0.008756034348426462
156,7.297264307678891,7.208600337960199,0.012299748295350847
36,5.421196251606315,5.393627546352362,0.005111347607343958
37,5.930717335043468,6.089044875446846,0.026002032115383125
196,6.8836254172680515,7.01211529430638,0.018323982371290737
39,5.435040904128634,5.384495062789089,0.009387294583823652
194,6.887365686430628,6.8308742346461795,0.00827001784016515
155,7.077983120425092,6.90975328164481,0.024346721499763323
197,8.395144543935608,8.63141433550626,0.02737324178712302
149,6.9578713187461165,6.96979066990159,0.001710144783392996
141,7.393050432354389,7.358193752733032,0.004737124461884447
159,6.868452601739824,6.659293919683638,0.031408537388318586
48,7.5190348470656545,7.520234556474628,0.00015953084973129836
145,6.950059663802889,6.927557906278317,0.003248151488445754
211,7.811260906083321,7.603897968521881,0.027270610208062675
49,6.8514493253339825,6.723832440821209,0.018979783573724436
73,5.9028010826429345,6.091309882077698,0.03094716950608734
118,5.809244397492653,5.8888779583328805,0.013522705242608193
195,7.259761418415444,7.495541943884256,0.0314561011377156
