features,VIF Factor
CRIM,1.6098312253322866
ZN,2.4411958192641534
INDUS,4.898822396252942
CHAS,1.3551718247443238
NOX,5.515340949916526
RM,1.6620636835719838
AGE,4.056005897054777
DIS,5.2368559335503
RAD,12.592628061998514
TAX,14.30747246216036
PTRATIO,2.2646255312171593
B,1.3610213154365742
LSTAT,3.7395918975085
