T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
0.07382209177150628,0.8020490126486506,-1.3812169117293207,1.3200546117875438,1.2732819816348997
0.08207624010505442,0.7911684047201248,-1.3698396062633509,1.2350295841639771,1.1984116349763
0.08064967310903874,0.7974096440446051,-1.3490037768559942,1.287080758286862,1.2104189605088935
0.08084681669315777,0.7907989478003141,-1.3498221568674256,1.2510296606537,1.2562487005220095
0.07673931698092326,0.7916506134437781,-1.330480374221256,1.2995877566979022,1.1867279070879757
0.07957255470859764,0.7907922312987641,-1.2720429470238108,1.319783277412125,1.2268952124418004
0.07933967167736335,0.7879487482957679,-1.3278442766572272,1.283357486087018,1.2002796517018544
0.07941905043262347,0.7871013915691503,-1.4189304632279771,1.2224820773641458,1.19033994930139
0.08023116644405266,0.7962417656831069,-1.2765528998750364,1.3366439320020869,1.194313368932775
0.08515851350540833,0.7825264957217903,-1.2355117682084118,1.2795556570770537,1.1705270588540864
0.07759146225702157,0.7875314501835478,-1.3710876813634123,1.2261744265910564,1.1851538269297577
0.07547550942564248,0.7954081326147111,-1.4390253424139392,1.1999888844302378,1.2382126272048402
0.08216845818139276,0.7884043771027762,-1.3038733270906977,1.2830109779641652,1.2143184280577948
0.08142455756736866,0.7946619298046707,-1.3059587327944555,1.3077285163799013,1.1963091149266951
0.08202389180989259,0.7798585516511121,-1.3877744530885954,1.1653464393371842,1.1626113482092455
0.07577164422352987,0.7903026151567938,-1.3662791305990083,1.256839598291694,1.2406451760298227
0.0805115225402135,0.7841258628550949,-1.4304095384718265,1.1605753789387547,1.1899828218525326
0.07922760641031422,0.7962288177661573,-1.304599138629628,1.3088169863627541,1.2151757295376124
0.07965758269489777,0.7886763322278736,-1.3778739538692089,1.2532198193932944,1.1704771160330727
0.08136319533091538,0.7876114769812821,-1.2981104627281732,1.2967584586482308,1.18248844930969
0.07859583912847219,0.7930714868259964,-1.4054205032984135,1.2480639215116942,1.2405308377655218
0.07700016541708993,0.7893970294341738,-1.409722207015125,1.2073915302117586,1.19513357472116
0.08023978172389126,0.7873550815040142,-1.3385001207915896,1.2586843523704003,1.1074185020813592
0.08264394600868234,0.7903507388321735,-1.1914311137428462,1.3803311156959297,1.158637408978415
0.07958795734423645,0.7881230016680542,-1.4407469609397543,1.1980178524506488,1.1950993210138117
0.07581223579119417,0.7857245551781559,-1.3799279599821448,1.2537213244155,1.2855105180707662
0.08039107759129753,0.7962956800354559,-1.2771529777325423,1.3397211457328104,1.2053750145966406
0.08100704424503777,0.7964225927523929,-1.2609533213414552,1.3386161581641725,1.2206292991426249
0.07879980947694658,0.7946049814226895,-1.3487418279578278,1.2879051450127452,1.2088984360552013
0.07874684105220113,0.7901583228837517,-1.371322690274561,1.2390351526985428,1.2048088202696965
0.0813879130006262,0.7923708804366393,-1.3257914270146265,1.2799623789817691,1.1854994511810546
0.0795124347367003,0.7905246095271297,-1.3882049369253948,1.2425431405209486,1.2093774605396583
0.08014328059221025,0.7895372741445407,-1.242573309126347,1.3943084058265445,1.2259990378240824
0.07568256295568881,0.7917669179262221,-1.416380647568186,1.2086569211608889,1.126542736896314
0.07829679256827303,0.7975059536058416,-1.3947945838465918,1.24154775607729,1.2427162474785505
0.07216691760783096,0.798409974038145,-1.3700515017000268,1.3855767313486016,1.2738570972836532
0.08179907798082152,0.7867229067581327,-1.3221861183683243,1.2419770264885357,1.2128443555935726
0.08095347526428408,0.7904867921885457,-1.3608828617543178,1.2663681406842522,1.1684605997133868
0.08243907462393772,0.7898798271105747,-1.3071097739414959,1.2457675465876603,1.1751490786148795
0.08249359652825121,0.7839701657675223,-1.3101713523880745,1.2666232480155009,1.1524747572931864
0.08157472904488575,0.7918496623142562,-1.301338823952996,1.2834708529854215,1.197463870517184
0.07414200849543577,0.790696252058588,-1.4610786298253584,1.2250786191995415,1.1759874446743672
0.07864548556187388,0.7888410889653542,-1.431960694950348,1.200325270958058,1.2149349219791252
0.08301446836623477,0.7958321505300926,-1.2680022298514335,1.2987336990521197,1.220651429547646
0.08425118505526838,0.7894220793738609,-1.3191558757705375,1.2509052847036948,1.1959194778992983
0.07688565797635402,0.7902164963496383,-1.3882192537838434,1.221051395353302,1.2256074890569209
0.07986685112835698,0.7829706095340513,-1.388889926678561,1.2140484128227391,1.2419413513166029
0.07706239590361473,0.7926458695498947,-1.3732690815964061,1.2756120804188291,1.2198211056827677
0.07819664346304525,0.7901301965233491,-1.3161986341658831,1.3114382676440792,1.2334064135394167
0.08100217863524364,0.7944932233665375,-1.3009094394967011,1.3199415957981273,1.1885709151588857
0.08546388512768269,0.7939082583762296,-1.162907618048292,1.3596854309915778,1.1580658256628702
0.07954993268506168,0.7803494829742484,-1.338648885549971,1.206263697074791,1.2105650468428792
0.07743455714713311,0.7993276042864469,-1.3687480767654183,1.2933213540436246,1.2569158021316216
0.08132313684339948,0.7938262581622848,-1.2830784737647312,1.3478130810749098,1.1767700664769996
0.08190457305941473,0.7911206208434711,-1.369204687089505,1.217141074994856,1.2008981388461346
0.08087261709100166,0.7892950202145912,-1.323140408691166,1.239340653274884,1.16977399118315
0.07912601561697802,0.7906912291870317,-1.3607988103848845,1.253773925493707,1.1763741046253036
0.0782940466096231,0.7807433150998134,-1.4295358409340393,1.1794641214891946,1.1679763010893156
0.08044394609175476,0.7935473858158445,-1.300340672999038,1.2931478679939623,1.1713708278033557
0.08221380855422519,0.7833292683081816,-1.3744796851202952,1.2127070385807144,1.1562046043381753
0.08103955924260202,0.7903232950604193,-1.2969778837237116,1.2872774141547647,1.1795378603880684
0.0846359154147087,0.7807849764134744,-1.2332845468730056,1.2958485732974336,1.1686990491795977
0.08332948591841806,0.7886216361821007,-1.2746204990201724,1.2755827053298885,1.2209024613784705
0.07826142880591906,0.8003107686130858,-1.3653256872034198,1.3280083898237078,1.2834538013278898
0.07287261650521751,0.7994761184105282,-1.5517241889724376,1.195392620636545,1.2916581527644695
0.08229675413728381,0.784658199229689,-1.3033558078862948,1.284360336600463,1.1479008481378168
0.08307442587698396,0.7857708700011199,-1.3249687077559835,1.2211575959393857,1.151729867783306
0.07941250767142168,0.7861713277528644,-1.4017976033366022,1.2183053393569585,1.1748748358275345
0.08169128340831028,0.7893871452450564,-1.3663402259507946,1.2135885643180722,1.2189428731435243
0.07890583732157629,0.7953141393854247,-1.3584941439821194,1.2712333258517021,1.2312377239448735
0.08105208516402335,0.7884078877479603,-1.3538594226514782,1.2529842589613265,1.1904375871608128
0.07619557054201036,0.7921866997310058,-1.4347895540803948,1.2354441481340719,1.239494479322074
0.07451920461588336,0.7917345878249351,-1.3917155639218608,1.2691295374203486,1.3053628774556632
0.07994673949557286,0.7952975500865103,-1.225571841761044,1.3649629503964944,1.1653143382886006
0.07900677747403621,0.7892132278150911,-1.4186265144055377,1.2336685773139695,1.2390771994116752
0.07495579293946382,0.7900744513184247,-1.3640278665220973,1.2592959104823058,1.1997951833751483
0.07780473749754349,0.7897913173218749,-1.4007880962118178,1.2582618189284227,1.2631444974305128
0.07978096979294577,0.798120563856678,-1.3328878481182758,1.3120700371550391,1.2419197571958007
0.08189592907296768,0.7865238986364413,-1.3711249246956891,1.2529284666709757,1.2214699386246979
0.08208922357094728,0.7905333317950568,-1.3275951505541783,1.2608953506890517,1.1662022605935498
0.08175495508121143,0.7818557695106377,-1.3627954026046372,1.1889188432897435,1.1399752706031192
0.07929672551257498,0.7892085032423799,-1.348462536670272,1.230982493239642,1.1696224685625225
0.0802221765300139,0.7997589445459624,-1.3202412146081068,1.332685106146612,1.221837891555178
0.0750516789380218,0.7958703505116109,-1.3811749523393229,1.2733314289851552,1.2228822788398117
0.08095564207298543,0.7942974383833048,-1.3433982063774321,1.2607604601014155,1.2377157189960863
0.07845351619689023,0.7919392411546243,-1.3659885162809609,1.264892950365297,1.2136909014072523
0.07937319492884437,0.7990025327105232,-1.328751914283984,1.3168188570574433,1.235847696256651
0.07978137325572655,0.7913586011922931,-1.304518383274353,1.278479833176978,1.186546556331646
0.07783093818501564,0.7898361090103523,-1.3650870483434332,1.2588415952473118,1.1778862364184055
0.07708081086969945,0.7888773815447154,-1.4379330432128936,1.2118384761129135,1.2089215381356513
0.07530102575723008,0.7919932945599483,-1.4297370522843071,1.2463128177223934,1.218936659138426
0.0801100160703143,0.7970834863447523,-1.3677264547618608,1.261144105296135,1.2710369202335048
0.07899484531856169,0.7949074636999464,-1.3454168510222884,1.2840753995347045,1.246510049320626
0.07663217221521372,0.7889948143573845,-1.4102382836900351,1.2413222656691378,1.2583703586710364
0.08064399256023985,0.7869436750395143,-1.3262669395037776,1.2606577979384708,1.1511667580477454
0.07706304874629352,0.7880480945161239,-1.373615640343668,1.2541107692114974,1.1992034743540387
0.08183286382245722,0.7922389585761044,-1.2802374408722308,1.3327008288217728,1.2161755341387277
0.08639976014084366,0.789155242736703,-1.3223948064692053,1.2282641571962791,1.1615315791918013
0.07871513758561507,0.7957395872034998,-1.3426675185708856,1.305210208476688,1.2279735556715474
0.08179765385735639,0.7859574536000893,-1.3431592454861578,1.2434522150177432,1.2079247557117168
0.07771287348566466,0.7842247205266282,-1.3580077389831335,1.2410195329404106,1.1718016497419248
0.07382865447877722,0.7792768111686676,-1.480157681613419,1.1196534386187698,1.174584982557685
0.07933781906352723,0.7915083876318093,-1.4179783737004923,1.2014516280295282,1.208556018521059
0.08049795732604527,0.7876381500340386,-1.389852481541881,1.1998223127364185,1.2032559927580877
0.0806139660980999,0.7896082323009198,-1.3568729584725572,1.2688757916708373,1.2252098304653865
0.08523769265638348,0.7870729027724106,-1.2865237134811889,1.2837412206939856,1.2019528790508016
0.07906808830845571,0.7908846782220795,-1.3271624779454256,1.3034695235026723,1.1864805459774663
0.0792467978421978,0.7885564619759479,-1.440917658488264,1.20615769205057,1.1859931164759399
0.07986350325900095,0.7858709941305254,-1.3634825839142786,1.2538353024734543,1.2473606228577208
0.07634258444887597,0.7912708001105156,-1.5183988271687705,1.1665151030924503,1.2738854022941926
0.07947153541899926,0.7909235039590695,-1.3962836826275182,1.2480178738681524,1.2201933332277086
0.07807113311163483,0.8013774252800148,-1.3705294058298239,1.3084236627222228,1.282330123758228
0.07866032849214097,0.7913200346558129,-1.40591523421417,1.2139263130417652,1.2345093506025298
0.07852356955080285,0.7932482682173498,-1.3103886966923926,1.3252367931710884,1.214671629695108
0.0758943682666972,0.7926972946910984,-1.3875836370452517,1.2788014955981724,1.2315076406163752
0.07899463030421458,0.7907350805515491,-1.3109402972816309,1.3280601098579754,1.2012840721020204
0.07742239566361966,0.7988627089250087,-1.3945061374205143,1.304849712950987,1.2271019869867188
0.07891656444707668,0.7882520094413349,-1.3246078777508479,1.28522906563307,1.2270520815782937
0.08291311665836783,0.7830178261721272,-1.3598108536187168,1.2102500264359213,1.153282016165677
0.07258780946865133,0.7980908569963474,-1.4690913964452617,1.2765407485848963,1.2539317276117083
0.07891487408743472,0.7914293863759522,-1.4815449158597749,1.1925892236798228,1.2199037423972547
0.07476798665649552,0.7968293454660947,-1.3945321333441674,1.271478822490452,1.2219866141498437
0.08040210834262268,0.7937390929241162,-1.2834082717807882,1.327103233481004,1.1705452863511594
0.0751362937842363,0.7914273082228199,-1.4151583031256096,1.2160686119122002,1.2515070224909253
0.08330351243319899,0.7886209262374658,-1.2445663300025025,1.350190893743129,1.2100918488675585
0.07870389474296219,0.7926504344187125,-1.401757423056337,1.2294759209929094,1.172233019979814
0.08054888826073599,0.7902314131710862,-1.3261182600205623,1.268927589012323,1.203690720399554
0.07714702682139045,0.8017401835524841,-1.3566655736724793,1.3364482945338558,1.3153478490980066
0.07689484171820084,0.7903225915348059,-1.3716175000201631,1.2556498361559605,1.246122981926114
0.08496535648222726,0.7889201114428355,-1.2691345530340707,1.2565375332244613,1.1556868971859542
0.07800987122334832,0.7910998130694737,-1.4211185805217064,1.2142769998757554,1.2227057884808794
0.08155621114324785,0.7845876276048439,-1.3364509410833667,1.2577878033880028,1.1921906638919881
0.08162534095350274,0.791311939668116,-1.3455036409478511,1.2660402527005674,1.1938318035745892
0.07762752847339084,0.7938295960087661,-1.3445107296061845,1.2885199650764672,1.2408688088796969
0.08069854548034118,0.7876700072926625,-1.3975768178171102,1.19524798950894,1.1911245780025197
0.07793538692349065,0.7959654720173085,-1.3770509937136148,1.2970953316624514,1.2366094281286732
0.08055125096755321,0.7875506824158856,-1.387936165684276,1.2251831743261377,1.2076910849447329
0.0754342783960715,0.7948910760202114,-1.4009194454259664,1.2773124671952119,1.2453948026173796
0.08140916318420796,0.7958519401753282,-1.3663402335807655,1.2371695488534458,1.245382073308642
0.07829180374788426,0.7865194189333345,-1.3582710990583426,1.2379016311789692,1.1729460506983471
0.07846967733814401,0.7883049256876036,-1.3917764771984071,1.241443467486894,1.179140012094914
0.07631755977902553,0.7935721394767677,-1.3870146933837215,1.2807039016722996,1.2003151172941644
0.07937275988737233,0.7906969538304824,-1.3640174420570412,1.2566370456339118,1.2091933844113367
0.08027997289584075,0.7924827321315626,-1.3316294289583328,1.2657896571114864,1.2438639823571738
0.0801614311311202,0.78882563576874,-1.3334842068730572,1.2399588383894358,1.0898876366032777
0.07706195338106282,0.8005809080280312,-1.3820095948805595,1.2771504451178004,1.2509600280896016
0.08049213054124132,0.7861611996484954,-1.2681778602649356,1.3320940451808303,1.190182787762292
0.07755682144041963,0.7945287831819354,-1.3698395376944703,1.2471791341005758,1.2261295759621054
0.08088836540703874,0.7904997292476351,-1.3123297093307829,1.276035377072627,1.2357799926669448
0.08104392622469325,0.7872401182672959,-1.3804026663501237,1.2162268965227627,1.1613600000627458
0.08131593915479171,0.7970683089590724,-1.3001487591464211,1.320961810275253,1.2343669613291592
0.07475090219486355,0.788179511205742,-1.3807921964745082,1.229003530554104,1.2747700531643782
0.07890325254682604,0.7936101539266186,-1.3530960242611365,1.2815119362711096,1.2220749647692153
0.08010931745298704,0.7888094159591705,-1.428331411220891,1.203570777416535,1.1998128252982114
0.0760189117156059,0.7941566610703767,-1.4154832822217116,1.2511062340320382,1.2254450937468284
0.07570579939101735,0.7917574711067631,-1.4680786135285568,1.1667269590022475,1.2488474676349792
0.07825109294476437,0.7852389397846941,-1.3814345769587466,1.2232792134161343,1.2709112918054033
0.08029546670374824,0.7893249008394587,-1.3655134830408608,1.2489331859526112,1.2792976254851751
0.07855735967052832,0.7998123085209147,-1.2693921996450708,1.3888645342120376,1.2100805268022812
0.07727689701128614,0.7968720197942503,-1.3765814705861812,1.2886735728091807,1.2371670078356327
0.07471869653082493,0.7985082137433321,-1.4472706632867527,1.2378389494119022,1.2801171375763387
0.08217775435884643,0.7920603893245273,-1.3496022670203711,1.2668448955591165,1.1667196768008397
0.07970192844186069,0.7925333733603969,-1.3286550178493843,1.2776739039688758,1.2118707538629894
0.07892276314118975,0.7900397969625497,-1.4455790450186041,1.1832000960812854,1.1918851671178892
0.07738755520149555,0.7952644145428011,-1.3648522908096192,1.2830107301847826,1.2212016278618778
0.07994916021938618,0.7884629451907024,-1.3739987488472378,1.2419218242528078,1.1861194361615075
0.08008587057288181,0.7952696470980994,-1.351571950132485,1.2933418645346173,1.1933641661679926
0.08024902120472742,0.7900202384311641,-1.289203201599502,1.3171635934694303,1.2060101240490742
0.08274954874652911,0.7840211942581538,-1.3320509026977418,1.2161282706271273,1.1572512767961354
0.07581592263847896,0.7839866701901554,-1.3973371778109718,1.2327332556212964,1.1894010780361126
0.07910690865579292,0.7872447935337689,-1.3866374203223168,1.218246843310991,1.1970014377435991
0.08080266561101103,0.795779847166,-1.2748974089990779,1.3192693514974847,1.2102869575704829
0.07884218278751959,0.7968061744896461,-1.3475345981506242,1.2838077356059296,1.2367579169755845
0.07738873901778953,0.7906668433565466,-1.3292947838367906,1.3062982907401686,1.199377177067351
0.0760213591072639,0.7864468211688094,-1.4057672533105028,1.2496008866268342,1.2384666557468864
0.08016806634819985,0.7873259883583289,-1.4042880063666787,1.2277075212815158,1.2229006053690776
0.07999415339712405,0.7973877958470347,-1.3361902636567915,1.3183047744411636,1.2083223696312908
0.08208709530418236,0.7914549574573101,-1.2691623654483866,1.3241249670440371,1.2107032524816703
0.08287314057864854,0.7924019409787918,-1.3031572330764165,1.270807617188559,1.1379170652706276
0.07571052957979678,0.7905905015400391,-1.430137091770476,1.2237988600617955,1.2468150282105306
0.07911981831952866,0.7872264394683036,-1.403660612118839,1.2138168346027558,1.2157248916147707
0.08013030612598744,0.7907617203241769,-1.2734613732785205,1.2874090591293066,1.1154063988251186
0.08075056897972692,0.7883359290614258,-1.2426641161546297,1.3564167406308207,1.148607278121343
0.08196377754810781,0.7895157952828354,-1.3488278272177936,1.2648950090073614,1.2005842215947382
0.08002310922824728,0.7943747290347608,-1.3726401400939974,1.2418609360966968,1.2163508053738186
0.07908520676826039,0.7950708057912401,-1.352248350520726,1.2808613443450796,1.2372652171794831
0.07697435402934852,0.7938968821999641,-1.4511418215299596,1.1871465485490131,1.2497121202188284
0.07623295840859635,0.7978082989709556,-1.4067533575916804,1.2603514164111695,1.3003589086651683
0.07933038835858996,0.7867367365275916,-1.3824286513479231,1.2246859999063202,1.2064039166322924
0.08182845843969869,0.7871084738389628,-1.3062727022462448,1.2689392173946166,1.1653285055973586
0.0780571184239735,0.7893886200866641,-1.3835285056947098,1.26623319108223,1.1598447085603707
0.07839011000210759,0.7996528836231799,-1.3172826491988483,1.3457950307931879,1.2655209026889649
0.07602301313894468,0.8039644979356813,-1.3424913901689297,1.3602695775802052,1.274803046341476
0.08205002423065938,0.7879265560596004,-1.2702155846134082,1.3382584401121869,1.203522065153412
0.07328718977701193,0.7953977726998477,-1.4398960637879936,1.2625298428755618,1.2146653391889632
0.08308204393648183,0.7895361947060676,-1.3825749558956264,1.234530141189334,1.2179228541232228
0.07976827599826795,0.7855758601581292,-1.3614478794566938,1.258536587819408,1.1877750532647209
0.08088011616202258,0.7905217619088527,-1.3355084543564535,1.2812649469096595,1.1988511931271884
0.08216390670484297,0.7962842469442383,-1.226816793972456,1.3715436710137792,1.1892060041017252
0.0787677711717973,0.7878716250679813,-1.3473587973106098,1.2461659599214865,1.185667712436825
0.07922208390055682,0.7900759011314255,-1.4050462382288549,1.2062654660439212,1.2360898393429751
0.07454740495535872,0.7931453366749904,-1.390455506299265,1.2959844997150591,1.1548822989454124
0.08016344438124093,0.7883119203502225,-1.336860387267266,1.286717845443604,1.2078437851558688
0.08004522658549082,0.7955330909052213,-1.2637749930390023,1.387243004269067,1.1664497973208847
0.07913287005784009,0.7955725608317876,-1.3821799705236781,1.287781331875379,1.1941168344173858
0.07570952729552025,0.7998206676611087,-1.4187232216868133,1.2743407674397786,1.2979023980122766
0.07530141663043997,0.7970872493027222,-1.3574341190235717,1.328375395411415,1.2774321196263383
0.07923905464036228,0.786593080534838,-1.3693345868666578,1.2531364283128048,1.1317723220095557
0.07908631605787161,0.7872835727453189,-1.381920889861916,1.2099493711220413,1.1802826692184454
0.0791206367552206,0.7925816033325859,-1.2725564177316877,1.3620713835843576,1.274454638772544
0.07970253940169726,0.7899714044752271,-1.2874662158231824,1.2769449509590838,1.1325246325606149
0.07976107654239922,0.7849998247609908,-1.3674025294498982,1.224212705850479,1.1515926684599271
0.08162292529421122,0.788508253597101,-1.4459131081591974,1.1432809323474231,1.1510328112416677
0.0824820384573835,0.7907679068128208,-1.3342409546584728,1.2463901848626142,1.2271931082116236
0.08021807810757679,0.7853962749193716,-1.4299464043299293,1.1804890826813077,1.1918932460177882
0.07587512889009074,0.7979408032415392,-1.4599568862636605,1.2411059531457138,1.2899390871039462
0.08007159658816146,0.780932177774563,-1.438777272684084,1.1462124392778823,1.1760232373099966
0.08070290264650694,0.7860235917600952,-1.3742864807935034,1.2016569870508875,1.2017635033462353
0.08077052395985257,0.7836280481413143,-1.2897374546946965,1.2854001662088408,1.2075996100144213
0.07539604569269985,0.7945930306893292,-1.4571085749135104,1.2321092221538243,1.2547243996630248
0.08104962538201398,0.7960518709642955,-1.2940392373788896,1.3036741080851122,1.1841799119910676
0.07960017576476873,0.7988797335754786,-1.2544038874946992,1.3723275923817992,1.2732425858284022
0.07860020024694855,0.7913693331495655,-1.375326801030577,1.234906951442667,1.1965282161472244
0.08085358099061837,0.800243654363905,-1.3394991796445417,1.3168445486001652,1.2598834709333964
0.0782592388543593,0.7902965376686303,-1.368623558922745,1.2458063525644292,1.218344993949978
0.0789825214750066,0.7912622666519205,-1.3782126487926905,1.2410049683042503,1.2117954072063173
0.08064502928347933,0.7928607286874113,-1.3291476099184794,1.3001911545134424,1.2101469701099823
0.07825282234033748,0.7861479663405471,-1.3944382666581343,1.2135606832174188,1.1346343412261295
0.07962961795607494,0.7922699083558244,-1.284392511416378,1.335650976305487,1.2257891505824732
0.07842789353189425,0.7945154692961293,-1.3431593541088371,1.3027340302997483,1.2172965007790757
0.07698010590418594,0.7945902908322292,-1.3300212380104002,1.29984574298032,1.1969580420284005
0.07633997180273654,0.7996218417554183,-1.3923114723825036,1.2775056704782914,1.3033144500118496
0.08019711847461566,0.7875042921521614,-1.3199901644209022,1.2656779529766498,1.1929814264676524
0.07753622857712654,0.7899419256760891,-1.395902691918599,1.2470097001347211,1.1759125393351586
0.07985500208787535,0.7923005165330163,-1.3713386942083718,1.2553823408385083,1.2110398419254755
0.08025747882922271,0.7937837371820918,-1.3025922275695259,1.3381444254664008,1.2164003039537734
0.07826173127007371,0.7879805331044986,-1.3883768025068373,1.2083358408307443,1.163988344384644
0.07759828144322947,0.7982190396284191,-1.4810693784024878,1.2053428541684117,1.2971408403907851
0.07765447204241152,0.7909807842743175,-1.4561655349044833,1.1935892333136948,1.2481793343810257
0.07881713815032444,0.7942225438375717,-1.3360499172290992,1.2976395976369548,1.1754384971654055
0.07711486547377631,0.7925839413441076,-1.419648340984818,1.2172947677199055,1.2171082935859772
0.08232511022993015,0.7846941614854355,-1.3218753976252675,1.2405891614137703,1.1510757538363363
0.08073334055094451,0.7873215424498936,-1.3809352714287055,1.2136919796532435,1.238383376800158
0.07348710494160743,0.7960384670320308,-1.4141421263239418,1.2671707682019582,1.2345050097373071
0.0800694688343223,0.7906604811754445,-1.321587139856289,1.2712055025685902,1.1776477476085978
0.0789052344861697,0.7955012418205042,-1.2856923922414178,1.3446312994380387,1.2316938632829122
0.07929144213036353,0.7863423793710135,-1.361866945413272,1.221490439005288,1.1679145862699534
0.08116765118352484,0.7929829998420131,-1.3091017849434563,1.3003455237016486,1.1945689261932246
0.07755777144233145,0.7957180276484168,-1.3645359534500159,1.3014041691623786,1.2326013652061338
0.07647463489663579,0.7913723214065301,-1.4068604753808842,1.2145164164708608,1.1444671978514755
0.08233181853785211,0.8014272733446945,-1.309827237355581,1.34221917273478,1.2653938991152311
0.08096375649048795,0.785521196171409,-1.3986888167584584,1.1896315317317134,1.1374078409020714
0.0792888592305743,0.7839668191063415,-1.408626002307014,1.1869282734099469,1.154392847825802
0.08132252611776251,0.7947683431869942,-1.3711449466446943,1.268817270193778,1.225858793939895
0.07963913444367843,0.7823117799988974,-1.361889163174018,1.239349780517647,1.2357363096136365
0.07510865196301858,0.7963690571336747,-1.4927568871691048,1.2225436301901167,1.2905410526753835
0.07512801077808763,0.7909574069660558,-1.4739057993504328,1.2142541201909638,1.186581131671954
0.0809523690019527,0.7775884901449021,-1.307063826120165,1.2389418075345011,1.1438780999298697
0.0775644098312814,0.7964452905456091,-1.4180618534875888,1.2613444001402734,1.282147002314259
0.07913100856194769,0.7874529134287275,-1.298168018781233,1.2801238719443857,1.199204148163663
0.07902252537163437,0.7945677855311396,-1.342992735110846,1.3070536317572758,1.2218459981368892
0.08032977228184159,0.7913669655069872,-1.2902452106712718,1.3088039640128666,1.1815963796727484
0.07772380932852728,0.7950751426294909,-1.3651641527678453,1.2830298748795683,1.1983228615333779
0.07929212164672686,0.7942288788690142,-1.3375676147661704,1.3013961326991528,1.177399380057656
0.07571194395524082,0.7961005378202495,-1.4267324938588457,1.2563171297435471,1.2392780239130683
0.07372163423004922,0.7969101580279071,-1.4745643366188887,1.2222243838887197,1.2715078978401335
0.07833112909043184,0.7965140546872003,-1.4395226288004528,1.2450375702333751,1.2478136193493101
0.07984323003256663,0.7881414074015849,-1.3136900837904988,1.2979848692888825,1.1801313382701153
0.08165614839658915,0.7912787272467433,-1.3254742470532372,1.2661229715564444,1.1784153370194452
0.07812733328379416,0.7865138640697849,-1.4016042808792293,1.211293300345786,1.2322911070447975
0.07882863842406694,0.7982516925175486,-1.4069120779464417,1.2908763404931265,1.2822041589078899
0.07434902900918723,0.7985126084909971,-1.3369261129922123,1.3298375682387331,1.2351070266238713
0.07630717249854843,0.7935589898936968,-1.3690983615768562,1.2858705225676852,1.1725562752392598
0.07469213692545879,0.7969509738045067,-1.4193180212576508,1.2585678672910383,1.315922465254022
0.08271639127539426,0.7927617174505086,-1.2993941752269904,1.306745787412867,1.1758969625540403
0.0732210952739824,0.7861639057293238,-1.5011112993328717,1.1796132521132103,1.2169019011031803
0.07916723754859398,0.7979233322356947,-1.4205822051579633,1.2576525211703882,1.3128934473910407
0.07792463829996292,0.8003489539494073,-1.359637741831216,1.3304001515386572,1.255358243932292
