Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-1.8653761018141344,-0.6269443435367344,-0.5007497963699858,0.11373053730899516,2.480470613949269,9.993719914202263,0.8793733068668095
-1.8629406633657508,-0.6494146608592282,-0.5134764898281874,0.12981759673878066,2.283798534814066,9.98885714292856,0.8856196690961596
-2.416560234230356,-0.6234845955033119,-0.5344189040884669,0.11623069448297085,4.077958006656378,10.489849021580737,0.8752307972154275
-1.9095302608024367,-0.6276041004549304,-0.5277301776206365,0.1432370739506076,3.1084516288646125,9.88033218619908,0.8774102812685342
-1.9145678567256148,-0.6450580812062939,-0.5307920528310388,0.15647880823788654,2.8238887155151464,9.919748463019156,0.8796129738080519
-1.7688549666326363,-0.6164555132989114,-0.4941534916712227,0.09682137297104908,2.5488385943872207,9.895336902777172,0.8649832642089852
-1.9982733087567284,-0.6281587490355498,-0.5469403644434753,0.16005535256949005,3.479562525899741,9.929762394411958,0.8757413304739946
-1.7963284057029671,-0.612661847065359,-0.5248009581762221,0.14832835948700102,2.4304774662964608,9.74380807345027,0.8750346276888605
-1.960673132580311,-0.5967406427710028,-0.5200610549866101,0.12096379080930075,2.9794569306569763,9.945857918809367,0.8756434832870778
-2.023897417710006,-0.6337084205629545,-0.528281576144948,0.15487100125223785,2.7715456090837467,10.034326833357763,0.8765719165308549
-1.8400023201952005,-0.6451287198733523,-0.5061383764196193,0.10891388834799226,2.094226115341558,10.046121122404033,0.8702758441019357
-1.8477175799806955,-0.6303850398026101,-0.5405540758641459,0.14119484107053126,2.2388608744767486,9.897283753196767,0.8792781000498886
-2.063127850490968,-0.6230455650944502,-0.5511691564664893,0.1672383941691924,3.1064415509037917,9.987763568701439,0.88219494851826
-2.0228577626413538,-0.6075001280564334,-0.5450620786621985,0.15427033882822574,3.0417023022890475,9.948326785259267,0.8778866019996935
-1.8142061953308863,-0.6142471757423346,-0.4956176567584367,0.08736597703991744,2.3608893789913927,9.979838874743551,0.8800420690516797
-1.8540855935655085,-0.6281788088966581,-0.5523421464425635,0.1643942233917871,2.6694095478998787,9.778801805167207,0.8716044919093344
-1.8016242594338947,-0.6526707504689689,-0.5272044332946093,0.18048786484156626,2.530696682059708,9.776632784508273,0.8840681561210793
-1.9275665837239253,-0.6047502868704393,-0.5313763551269035,0.11360647724854014,3.0340240716595,9.949666709306877,0.8742023166241096
-1.9755853544454545,-0.640794591101356,-0.4927296080712461,0.11753825918132492,2.413868615132135,10.143628057275718,0.8847900973933899
-1.9368102955259128,-0.6032868422373598,-0.5013457197584557,0.05964739324902879,3.2640078111050452,10.106639392817812,0.8646826373616179
-1.7986638161833182,-0.614445704986251,-0.5012221765292189,0.12458538843950405,2.3081234612076167,9.845396758185233,0.8772818729738758
-2.1080309271118045,-0.6522078995191424,-0.5096149914959227,0.12414908128595314,2.8908326572600744,10.251422518094742,0.8859643488165878
-2.0955262713613174,-0.6290356398149891,-0.5159777078943654,0.10898248211417838,2.840380304592532,10.256698199822498,0.871100778445518
-1.9469547182723228,-0.6195099055031668,-0.5101088092770134,0.11345847373359752,3.337057244922637,9.985716971399489,0.8793204471301269
