Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.0113,5.1929,6.2734,4.7056,3.1537,-9.5105,0.6536,2.9564,0.9994649588226414,0.9991029966478716
