Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.5323,1.0817,10.7348,7.8613,7.2347,-16.6002,-7.0938,7.4821,0.9892572109620664,0.9898095177319556
