Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
35.1698,-0.0973,0.0208,0.0161,2.0769,-15.164,2.5388,-0.0009,-0.9561,0.21,-0.0122,-0.7302,0.0066,-0.4862,0.9130077121447806,0.9133147119924299
