Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
52.66999873208167,-0.16530116217641797,0.10941364077943158,-0.02902959622185635,2.879798246672236,-17.853783260763425,2.8762425916412164,-0.030721359481191035,-1.964010739125266,0.313413169627466,-0.008464549985262715,-1.0475837509091996,0.005245331054700319,-0.5950808606159579,0.9438513417139196
