Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-0.61062324830725,-0.5330509055355236,-0.3262832968447097,0.15123961337976602,1.8319417762182164,6.880557911519707,0.8772623142649422
