Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
11.6739,-34.8254,60.2078,-1.3464,8.0084,-23.2142,-9.6794,21.9208,0.9544384698513692,
11.6739,-34.8254,60.2078,-1.3464,8.0084,-23.2142,-9.6794,21.9208,0.9544384698513692,
