Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
6.8344,-5.962000000000001,18.7564,30.4173,10.0941,-22.7828,-20.1466,16.3323,0.8413887024827125,
6.8344,-5.962,18.7564,30.4173,10.0941,-22.7828,-20.1466,16.3323,0.8413887024827125,
