Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
174.7372,0.006,-0.182,0.0199,0.0875,-0.0004,0.0158,0.0897,-17.3765,0.3346,0.0711,0.1247,0.5094166825100598,-1.3929394714611503
