Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
104.5565,0.0605,-0.1967,-0.017,0.074,-0.002,0.0326,-0.0337,-10.4332,0.6102,0.0627,0.2766,0.988610550812459,0.9712119772735966
