Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.7687148985875965,4.167845279833374,7.814395501053833,2.2552176505986594,4.015704634214383,6.880635562672451,-1.607720644177082,0,0.9985083799289767
