Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
6.3503,-3.7962,17.4784,27.5739,9.6144,-22.8079,-17.3007,15.8547,0.9117952730183527,0.8095325771777813
