Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
51.8069,-0.1799,0.0439,0.0616,2.4521,-22.9563,3.4661,0.0058,-2.0508,0.5785,-0.0138,-1.0408,0.0128,-0.8075,0.976564277490779,
