Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
34.0408,-0.1149,0.0386,0.0117,2.9561,-14.7991,3.2352,-0.0032,-1.1993,0.2438,-0.0121,-0.7919,0.0074,-0.5159,0.998351252396849,0.9970789082969564
