Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
54.8575,-0.1296,0.037,0.0089,3.5983,-25.7375,3.2803,-0.0022,-1.7918,0.3562,-0.0104,-1.1693,0.004,-0.6325,0.995080579310592,0.9986503279487575
