,y_predicted,y_actual,Relative Error
38,5.688236554128703,5.723585101952381,0.006175945180166905
104,4.0666766363190145,4.060443010546419,0.0015352082904265625
369,4.237127627016921,4.418840607796598,0.041122320741568026
282,4.674515961775313,4.700480365792417,0.005523776719940898
361,3.82936244785041,3.7612001156935624,0.018122495496169136
166,4.413232693653043,4.532599493153256,0.026335174700637724
354,3.8384555467713284,3.6109179126442243,0.06301379306639553
57,5.520550941720379,5.560681631015528,0.0072168651179944626
202,3.6484694877265613,3.6888794541139363,0.010954536977972718
379,4.3685554176801915,4.356708826689592,0.002719160600778856
99,6.303046767763947,6.320768294250582,0.0028036981679513753
142,3.9398401725585472,4.02535169073515,0.021243241521832205
222,4.566097173947817,4.564348191467836,0.00038318340464261536
327,4.620647984772433,4.454347296253507,0.0373344684324007
95,4.42503152352947,4.430816798843313,0.00130569048021879
141,6.765920770792684,6.695798917058491,0.010472514871309485
