Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
31.440022047210796,-0.10031384411100423,0.02660495026471503,0.009188502894719619,1.7070203759015214,-14.383169655324643,3.147570752328879,-0.014727494867569899,-1.1904025900622415,0.1732657905242292,-0.012856780843298592,-0.6394881070467031,0.006812748679998055,-0.4465866394611948,0.9191176823179344
