Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
5.8129,-5.8663,13.4417,27.7808,10.8758,-25.0631,-15.2931,17.2458,0.9914471910790129,0.983794715172801
