Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
6.1104,-14.5981,27.7695,43.2892,12.6175,-24.2257,-28.5952,13.9075,0.9940459974658081,0.940104259491757
