,y_predicted,y_actual,Relative Error
315,5.29882710543379,5.081404364984463,0.04278792334409929
147,4.5868225490903765,4.382026634673881,0.04673543350832156
74,4.792748803441149,4.736198448394496,0.011940030736216899
218,4.721887251778283,4.969813299576001,0.04988639066559487
276,4.753147279608931,4.762173934797756,0.0018954904445775446
81,4.589069277323831,4.430816798843313,0.03571632176754184
211,4.641549323228164,4.418840607796598,0.050399807369973564
73,5.244035258876884,5.5053315359323625,0.04746240537014754
331,5.40112359889828,5.497168225293202,0.01747165494281358
56,6.642797838296308,6.774223886357614,0.019400901160940502
374,4.660892132694698,4.820281565605037,0.03306641546578043
210,4.835646949738174,4.941642422609304,0.021449442069335675
324,4.058641455252686,3.8918202981106265,0.042864558063754034
223,4.845583284813495,5.017279836814924,0.03422104359050978
321,5.465239255798366,5.655991810819852,0.03372574809188704
285,4.224581669337832,3.8501476017100584,0.09725187352855437
119,4.592598223064387,4.382026634673881,0.048053470675943774
220,5.29934628511505,5.318119993844216,0.0035301401154726056
272,5.36794360581419,5.4510384535657,0.015243856461360103
201,4.719548887498478,4.605170185988092,0.024837019456609905
62,4.506913890577924,4.51085950651685,0.0008746927128245217
347,5.225324361034945,5.393627546352362,0.031204079976052197
265,5.50451792872604,5.777652323222656,0.04727428706618118
300,7.291496723146555,7.227662498728654,0.008831932098258412
279,5.595910065223823,5.537334267018537,0.010578338850550387
151,4.810591943943521,4.7535901911063645,0.01199130563333015
318,4.844384481574289,4.74493212836325,0.020959699848297788
261,5.188795828108213,4.795790545596741,0.08194796640406027
189,4.6559114687018175,4.465908118654584,0.04254528866224747
253,5.454997496996862,5.720311776607412,0.04638108725044036
83,8.09180362370633,7.715569534520208,0.04876297044603304
298,4.217018614021367,4.290459441148391,0.017117240737128864
28,7.3664924928968425,7.3277805384216315,0.005282903093540162
120,4.556268487548486,4.564348191467836,0.0017701769410259514
65,4.674889743441356,4.499809670330265,0.03890832856009237
316,4.237950685390896,4.499809670330265,0.05819334685774612
60,4.86738242918565,4.6913478822291435,0.037523234553405505
243,4.986088535813817,5.093750200806762,0.021136031558024505
355,5.112311469062347,5.19295685089021,0.015529761587377417
370,4.959208422138281,4.820281565605037,0.0288213156518806
90,4.857424993674952,4.867534450455582,0.002076915301479567
200,5.190654208019937,4.875197323201151,0.0647064854826533
269,4.9229088806972,4.919980925828125,0.0005951150854476564
191,3.741843172484732,3.828641396489095,0.02267076359879457
296,4.627339162429665,4.59511985013459,0.00701163698573213
186,4.519179379698288,4.248495242049359,0.0637129435781969
329,4.962561224897909,5.087596335232384,0.02457646049247012
350,5.047235232549033,4.6443908991413725,0.08673781818884713
78,5.08435819723276,5.43372200355424,0.06429548771412276
213,4.752603532745914,4.875197323201151,0.025146426355259797
365,4.546959338061749,4.465908118654584,0.018148877507937325
366,5.175016967184339,5.327876168789581,0.028690456903011995
250,5.47001481017788,5.730099782973574,0.045389257193829434
203,5.212814715083664,5.003946305945459,0.04174073748354115
274,4.559242774339862,4.605170185988092,0.009973010723462709
358,4.920836058024787,5.0369526024136295,0.023052935684405904
1,5.128237925354839,5.030437921392435,0.019441648121031347
311,4.945169069394346,4.948759890378168,0.0007256001631446785
173,5.321218547042821,5.327876168789581,0.0012495826734413296
9,5.241573426816696,5.541263545158426,0.05408335407608952
178,5.4430995351500915,5.726847747587197,0.04954701520686534
169,5.2769579861581875,5.442417710521793,0.030401878937686738
333,4.89920198492931,4.8283137373023015,0.01468178156679101
86,4.819295745791644,4.941642422609304,0.024758302271708693
304,4.986401652623481,5.093750200806762,0.021074560775728425
