Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-1.3913,-0.6082,-0.4788,0.1578,3.2015,9.0859,0.5856112472335386,0.5390839405980226
-1.6142,-0.6212,-0.4469,0.126,3.254,9.514,0.6155472461124618,0.37688897412892375
-1.2112,-0.629,-0.4713,0.1529,2.5194,9.0082,0.5828611236634804,0.7868294012695838
-1.4381,-0.5949,-0.4578,0.1088,2.8904,9.2977,0.5976862466628106,0.4926011007799477
