Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
144.1099,-0.0179,-2.0146,0.0164,0.0788,-1.0928,-0.0001,0.0015,-142.1319,0.254,0.6315,0.0958,0.41016138690090986,-0.5614782822414763
