Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
-24.5402,-0.1463,-1.3097,0.1877,0.0045,-0.6344,-0.0021,-0.0006,29.7424,-0.3176,0.2363,0.1194,0.10505920835438554,-2.022539611147676
163.6626,0.0143,-1.6509,0.2407,0.0798,0.3343,0.0024,0.0009,-162.5334,0.2574,0.6102,0.1394,0.48693301395719457,0.15334336070000787
