Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-1.5222,-0.6646,-0.3957,0.098,0.4113,9.2233,0.9928491606475044,0.0
-2.4814,-0.7876,-0.5182,0.147,1.7087,10.1643,0.9921284081913004,0.0
0.7498,-0.369,-0.21600000000000005,0.0882,3.6409,6.0494,0.9844208830267882,0.0
-1.7555,-0.6791,-0.44,0.1234,1.1204,9.3575,0.9934775241361252,0.0
-0.6524,-0.6463,-0.3059,0.0777,1.2455,8.2216,0.9854759885371692,0.0
-1.0448,-0.5356,-0.4239,0.1304,3.5525,8.0884,0.9813393411779135,0.0
-0.8943,-0.611,-0.4026,0.1671,1.8694,8.0911,0.9754622232452145,0.0
