Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
31.08951971545053,-0.10182327501043355,0.028045152992188495,0.02409079578752056,1.6935611466397233,-13.483350689894937,2.9012002126271073,-0.010309731645310263,-1.0734544369925993,0.17792773337099657,-0.01215953742130895,-0.6121631486256681,0.007120176946601996,-0.4876450936073243,0.91467819473337
