Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
25.75100595524412,-0.08823669877973794,0.03766688080327986,0.004858944639271612,1.4748337348853564,-13.149442045091579,4.511624165659624,0.0006540067818686934,-1.3168219415401694,0.27609445088826556,-0.011820038555218581,-0.8131274390450607,0.011335497097669716,-0.5190433624193428,0.9603735507097061
