Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
51.80686672977214,-0.179940132956125,0.04389446755240552,0.061578506033734826,2.452068729473604,-22.956340009821865,3.4660698792095896,0.005801545748716774,-2.050829015216104,0.5784759441971523,-0.013817616351358232,-1.0408428028093724,0.012791994040803199,-0.8074875872956203,0.976564277490779
