Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.3174821191328292,-1.0010576155807973,12.156417175275482,3.166296725336498,3.800399075914096,5.745506780010954,-4.021948625587696,0,0.9500877252390504
1.317482119132829,-1.0010576155807973,12.156417175275482,3.166296725336498,3.8003990759140955,5.745506780010954,-4.021948625587696,0,0.9500877252390503
