Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
5.135760845597024,-11.118384087559583,20.010830169923118,32.80527869311775,11.71551398655679,14.039721642428532,-15.216844810240046,0,0.9821107825860469
