features,VIF Factor
CRIM,1.6057176880308577
ZN,2.4793148935643345
INDUS,4.100541674960687
CHAS,1.3156047481820092
NOX,5.665351472095083
RM,1.6445690853002108
AGE,4.071590126476337
DIS,5.276457133657348
RAD,12.726943899043407
TAX,12.99614638717049
PTRATIO,2.299737576334759
B,1.378312868438227
LSTAT,3.704344445772577
