Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
8.703219449613698,-10.612656839427968,15.308619767350796,29.545284814392716,10.726591187410214,18.98719407740187,-18.35122114056251,0,0.8154738794285522
