,Unnamed: 0,Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source,Primary_C,Secondary_C,Tertiary_C,Quaternary_C,Other_Atom,P_P,P_S,P_T,P_Q,S_S,S_T,S_Q,T_T,T_Q,Q_Q,P_H,S_H,T_H,label
56,190,CCC,1052,±0.7,6.79,±1,0.8,8.0,91.2,0.5,Ar,12680,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
57,191,CCC,1051,±0.7,6.82,±1,0.8,8.0,91.2,0.5,Ar,12470,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
58,192,CCC,1044,±0.7,6.67,±1,0.8,8.0,91.2,0.5,Ar,16380,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
59,193,CCC,1033,±0.7,6.73,±1,0.8,8.0,91.2,0.5,Ar,17900,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
60,194,CCC,1027,±0.7,6.8,±1,0.8,8.0,91.2,0.5,Ar,21230,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
61,195,CCC,1021,±0.7,6.59,±1,0.8,8.0,91.2,0.5,Ar,20940,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
160,294,CCC,1566,±0.7,4.35,±1,0.888,4.0,95.11200000000001,1.0,Ar,163,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
161,295,CCC,1413,±0.7,4.08,±1,0.888,4.0,95.11200000000001,1.0,Ar,904,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
162,296,CCC,1408,±0.7,4.25,±1,0.888,4.0,95.11200000000001,1.0,Ar,920,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
163,297,CCC,1465,±0.7,4.74,±1,0.888,4.0,95.11200000000001,1.0,Ar,438,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
164,298,CCC,1405,±0.7,4.8,±1,0.888,4.0,95.11200000000001,1.0,Ar,884,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
165,299,CCC,1333,±0.7,4.76,±1,0.888,4.0,95.11200000000001,1.0,Ar,2472,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
166,300,CCC,1486,±0.7,4.43,±1,1.6,7.2,91.2,1.0,Ar,227,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
167,301,CCC,1496,±0.7,4.24,±1,1.6,7.2,91.2,1.0,Ar,205,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
168,302,CCC,1567,±0.7,4.33,±1,1.6,7.2,91.2,1.0,Ar,86,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
169,303,CCC,1609,±0.7,4.2,±1,1.6,7.2,91.2,1.0,Ar,62,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
170,304,CCC,1431,±0.7,4.47,±1,1.6,7.2,91.2,1.0,Ar,404,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
181,315,CCC,1271,±3,5.37,,1.23,6.17,92.59,5.0,Ar,1001,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
182,316,CCC,1220,±3,5.23,,1.23,6.17,92.59,5.0,Ar,1976,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
183,317,CCC,1166,±3,5.27,,1.23,6.17,92.59,5.0,Ar,4105,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
184,318,CCC,1357,±3,5.27,,1.23,6.17,92.59,5.0,Ar,396,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
185,319,CCC,1409,±3,5.15,,1.23,6.17,92.59,5.0,Ar,217,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
186,320,CCC,1456,±3,5.2,,1.23,6.17,92.59,5.0,Ar,106,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
187,321,CCC,1580,±3,5.47,,1.23,6.17,92.59,5.0,Ar,41,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
188,322,CCC,1680,±3,5.25,,1.23,6.17,92.59,5.0,Ar,16,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,9
437,571,CCCC,1415,±1,3.8,±1,1.0,6.5,92.5,1.0,Ar,189,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
438,572,CCCC,1399,±1,3.81,±1,1.0,6.5,92.5,1.0,Ar,243,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
439,573,CCCC,1433,±1,3.75,±1,1.0,6.5,92.5,1.0,Ar,151,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
479,613,CCCC,1281,±3,5.46,,0.95,6.19,92.86,1.0,Ar,814,Speceis,CH,±2.36,430.0,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
480,614,CCCC,1355,±3,5.5,,0.95,6.19,92.86,1.0,Ar,322,Speceis,CH,±2.36,430.0,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
481,615,CCCC,1400,±3,5.3,,0.95,6.19,92.86,1.0,Ar,199,Speceis,CH,±2.36,430.0,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
482,616,CCCC,1477,±3,5.32,,0.95,6.19,92.86,1.0,Ar,93,Speceis,CH,±2.36,430.0,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
483,617,CCCC,1543,±3,5.42,,0.95,6.19,92.86,1.0,Ar,46,Speceis,CH,±2.36,430.0,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
484,618,CCCC,1230,±3,5.44,,0.95,6.19,92.86,1.0,Ar,1457,Speceis,CH,±2.36,430.0,11.5,Xi’an_Jiaotong,C1_C4_Alkanes,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,9
