Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
36.72578280364761,-0.10007358579394096,0.027225444581053877,0.03795930494613731,1.4465244305281306,-14.83744572001482,2.138618460819539,0.008246076628363637,-1.0562655336606412,0.2536538692613226,-0.014077707351654114,-0.7072951748473729,0.007107554762950066,-0.5193689496304991,0.9212981093783403
