Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
3.791,-2.5268,14.232,16.135,10.2385,-22.534,-12.5904,11.4216,0.9924650811247634,0.9887726133331598
