Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.2091,0.2858,10.5365,8.0792,4.065,-11.4143,-5.0794,8.8853,0.944881302258404,0.9667234591305077
