Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.8181,-9.6432,22.1039,22.5188,10.3131,-25.0258,-12.0673,14.339,0.9351995407022816,0.9215957762172439
