Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
6.8125,-3.9704,17.5619,22.3978,9.034,-23.0322,-15.2561,17.7867,0.9124402291720762,0.9120421671579826
