Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.1674,-4.3301,14.5407,16.2665,10.2879,-22.4516,-12.6084,12.052,0.9819592368756115,0.9827270806078561
