Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,training_adj_r2
135.63757703677902,0.22984404770491684,-0.1940019125772472,0.013269256976378596,0.07110142002848852,-0.0602130786520193,0.09722693494852042,-0.03595240620252804,-13.268150231116948,0.2611332495080081,0.023428924285152197,0.17160938935726522,0.7650046257168848
