Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
8.802340911215715,-11.703013672535704,10.91080083464395,80.31889265899706,11.290820126262421,16.749245960462336,-31.924065342066427,0,0.9843395896355438
