,y_predicted,y_actual,Relative Error
318,5.140209201823728,4.700480365792417,0.09354976551575937
282,5.465717652601181,5.777652323222656,0.05398986528969345
180,5.140992635799173,5.5053315359323625,0.06617928416394386
2,4.666348337679868,4.969813299576001,0.06106164227980608
44,4.860522218363181,5.017279836814924,0.031243547011572715
265,4.892591300274882,4.948759890378168,0.011350033411904825
128,5.9948986440913785,5.560681631015528,0.0780870119688099
71,4.705218904558947,4.941642422609304,0.04784310515237957
16,3.7170233743855645,3.828641396489095,0.029153428212390295
129,5.8111203590189255,6.297109319933935,0.07717651643375127
100,4.484940491331061,4.382026634673881,0.023485447542205305
46,5.123629463014364,4.564348191467836,0.1225325606385586
76,7.137626817539167,7.3277805384216315,0.025949701943915285
232,4.299527098246172,3.6109179126442243,0.19070197724259239
344,5.335960003133131,5.75890177387728,0.07344139340292938
173,7.839478442145989,7.715569534520208,0.016059593147518196
274,4.880926989447396,5.0689042022202315,0.037084388513497636
50,4.851267795920892,4.941642422609304,0.01828837842959347
280,4.704830068900328,4.762173934797756,0.012041531175165534
357,5.174265365024729,5.19295685089021,0.0035993917150067252
43,5.36246425134447,5.327876168789581,0.006491908118567717
167,4.693908609631914,4.736198448394496,0.008929068159489193
45,4.534069482603863,4.248495242049359,0.06721773811302435
201,4.834812703360415,5.356586274672012,0.09740785353887467
239,5.413550140791598,5.720311776607412,0.053626733610968924
124,4.448795800429008,4.564348191467836,0.02531629625777255
291,5.154633170281722,4.795790545596741,0.0748244989586653
286,4.8332902546622005,5.241747015059643,0.0779237836591384
17,4.702126245309585,4.912654885736052,0.04285435173509535
195,4.391691516425835,3.295836866004329,0.3324966298316983
226,4.869884306105281,4.418840607796598,0.10207285990647891
156,6.363406793822433,6.946975992135418,0.08400334173799312
57,4.768725672104466,4.867534450455582,0.02029955398505046
219,4.674406693466627,4.77912349311153,0.02191129812733199
143,4.480511642437492,4.430816798843313,0.01121572970634924
39,4.670255003588126,4.418840607796598,0.05689600918121661
365,4.868958375732469,4.356708826689592,0.11757718255229511
119,4.842442552736363,5.375278407684165,0.09912711761796256
72,4.771850177288702,4.6913478822291435,0.017159736834802087
311,5.062687262233403,4.454347296253507,0.1365721901593894
94,4.982329746916427,5.43372200355424,0.08307238690947998
359,5.206785447257477,5.442417710521793,0.04329551236186255
48,4.2290365843329,3.6888794541139363,0.1464285122184099
84,7.913732905407041,6.695798917058491,0.18189524557640038
7,5.234183622693854,4.875197323201151,0.07363523477999141
67,6.7806787759596485,6.78105762593618,5.586886256243353e-05
166,4.71906377258356,4.430816798843313,0.06505504217991928
41,4.755531323462044,4.875197323201151,0.02454587820878846
295,6.604511177581817,7.410347097821024,0.10874469300853111
23,5.25521624803363,5.003946305945459,0.05021435617516986
259,4.8712933585322125,4.919980925828125,0.009895885376368117
159,4.693325712151727,4.7535901911063645,0.012677676562735352
338,5.101038238614206,5.030437921392435,0.014034626472883317
242,3.9402039498583257,3.8918202981106265,0.012432139215468957
386,5.155868317380754,5.393627546352362,0.04408150672776836
233,4.439036819885067,4.465908118654584,0.006016984240511401
193,4.565060878166062,4.499809670330265,0.014500881729739533
227,4.889565334108649,4.820281565605037,0.014373386193450684
266,4.864099195885696,5.087596335232384,0.043929809800147886
215,4.278248289327736,3.7612001156935624,0.1374689348425775
271,4.751719671953596,5.332718793265369,0.1089498891345086
258,4.807475416456049,4.74493212836325,0.01318107117253399
376,5.161463957985823,5.278114659230517,0.022100827431001745
300,4.491485637822531,4.605170185988092,0.024686285972983807
175,4.342781584317216,4.02535169073515,0.07885767951969795
248,5.4247909637526215,5.655991810819852,0.04087715378670565
223,4.538107874639242,4.820281565605037,0.05853883992570813
336,5.169757558067578,5.44673737166631,0.05085242681969011
245,4.846768255729606,4.8283137373023015,0.003822145666452866
134,6.412540157189347,6.774223886357614,0.053391168528788994
364,5.255470299534818,5.713732805509369,0.08020369897813193
249,4.463875331942033,4.605170185988092,0.03068178771676439
262,5.264836142438963,5.081404364984463,0.03609863814785392
324,4.519888984918459,4.59511985013459,0.01637190490557664
165,4.386809812592936,3.58351893845611,0.22416258653370144
125,3.7514154415473477,3.4011973816621555,0.10296904901004061
3,5.48217789200945,5.726847747587197,0.04272330370243026
229,4.7995321228402155,5.0369526024136295,0.0471357382754894
75,6.427114294693318,6.298949246855942,0.020347051994639934
5,4.673159440575097,4.465908118654584,0.046407430787660485
83,4.4035838416927096,4.51085950651685,0.023781646196065025
351,5.200172583765541,5.247024072160486,0.008929154459863916
294,5.429766886145154,5.730099782973574,0.05241320538969147
349,4.902484053701758,4.532599493153256,0.08160539247008983
331,5.211581966678148,5.541263545158426,0.059495740600233826
73,7.267012678699869,6.320768294250582,0.14970401387913518
255,5.389845075183745,5.537334267018537,0.026635414212442754
289,4.9314804466965665,5.093750200806762,0.03185663758786112
49,4.746592027780974,4.605170185988092,0.030709362755621635
368,5.310863846645233,5.730099782973574,0.07316381078983282
228,5.0584596513413675,5.327876168789581,0.05056733845025181
